fp	LawNum	LawTitle	LawType	Era	Year	Num
平成19年/419AC0000000088_20170530_428AC0000000051.xml	平成十九年法律第八十八号	更生保護法	Act	Heisei	19	88
昭和56年/356M50000010054_20200401_502M60000010031.xml	昭和五十六年法務省令第五十四号	出入国管理及び難民認定法施行規則	MinisterialOrdinance	Showa	56	54
平成17年/417AC0000000048_20161001_428AC0000000040.xml	平成十七年法律第四十八号	原子力発電における使用済燃料の再処理等の実施に関する法律	Act	Heisei	17	48
昭和52年/352M50000040051_20161001_000000000000000.xml	昭和五十二年大蔵省令第五十一号	国際農業開発基金への加盟に伴う国債の発行等に関する省令	MinisterialOrdinance	Showa	52	051
昭和47年/347CO0000000101_20150801_000000000000000.xml	昭和四十七年政令第百一号	沖縄の復帰に伴う経済企画庁関係法令の適用の特別措置に関する政令	CabinetOrder	Showa	47	101
昭和32年/332CO0000000056_20190401_429CO0000000232.xml	昭和三十二年政令第五十六号	婦人相談所に関する政令	CabinetOrder	Showa	32	56
平成20年/420M60000040041_20161001_000000000000000.xml	平成二十年財務省令第四十一号	電解二酸化マンガンに対して課する不当廉売関税に関する政令第一条第一項第一号に規定する電気分解の工程を経て製造した二酸化マンガンでない旨の証明書の提出に関する省令	MinisterialOrdinance	Heisei	20	041
昭和27年/327M50004000023_20190507_501M60000800001.xml	昭和二十七年建設省令第二十三号	公共工事の前払金保証事業に関する法律施行規則	MinisterialOrdinance	Showa	27	23
昭和27年/327AC0000000123_20150801_000000000000000.xml	昭和二十七年法律第百二十三号	日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定及び日本国における国際連合の軍隊の地位に関する協定の実施に伴う道路運送法等の特例に関する法律	Act	Showa	27	123
昭和62年/362M50004000009_20161001_000000000000000.xml	昭和六十二年建設省令第九号	鉄道線路の道路への敷設の許可手続に関する省令	MinisterialOrdinance	Showa	62	9
平成18年/418AC0000000033_20151001_427AC0000000029.xml	平成十八年法律第三十三号	中小企業のものづくり基盤技術の高度化に関する法律	Act	Heisei	18	33
平成9年/409M50000400050_20161001_000000000000000.xml	平成九年通商産業省令第五十号	発電用水力設備に関する技術基準を定める省令	MinisterialOrdinance	Heisei	09	050
平成20年/420M60000240003_20161001_000000000000000.xml	平成二十年財務省・農林水産省令第三号	電子情報処理組織による輸出入等関連業務の処理等に関する法律施行令第一条第四項第十号及び第十一号の申請等又は処分通知等を定める省令	MinisterialOrdinance	Heisei	20	3
昭和48年/348CO0000000281_20150801_000000000000000.xml	昭和四十八年政令第二百八十一号	特定市街化区域農地の固定資産税の課税の適正化に伴う宅地化促進臨時措置法施行令	CabinetOrder	Showa	48	281
昭和38年/338CO0000000358_20191001_501CO0000000118.xml	昭和三十八年政令第三百五十八号	戦傷病者特別援護法施行令	CabinetOrder	Showa	38	358
平成15年/415CO0000000093_20150801_000000000000000.xml	平成十五年政令第九十三号	郵便貯金振興会の組織変更に伴う関係政令の整理等に関する政令　抄	CabinetOrder	Heisei	15	93
平成16年/416M60000100056_20191202_501M60000100077.xml	平成十六年厚生労働省令第五十六号	独立行政法人労働者健康安全機構の業務運営、財務及び会計並びに人事管理に関する省令	MinisterialOrdinance	Heisei	16	56
平成28年/428CO0000000058_20160401_000000000000000.xml	平成二十八年政令第五十八号	独立行政法人海技教育機構法第十四条第一項の規定による医療法施行令の規定の技術的読替え等に関する政令	CabinetOrder	Heisei	28	058
平成11年/411CO0000000253_20190401_431CO0000000038.xml	平成十一年政令第二百五十三号	重要影響事態に際して我が国の平和及び安全を確保するための措置に関する法律第三条第一項第四号の関係行政機関を定める政令	CabinetOrder	Heisei	11	253
平成5年/405M50000400069_20180401_429M60000400069.xml	平成五年通商産業省令第六十九号	計量法施行規則	MinisterialOrdinance	Heisei	05	069
平成15年/415M60001000012_20200127_502M60001000002.xml	平成十五年環境省令第十二号	環境省関係構造改革特別区域法施行規則	MinisterialOrdinance	Heisei	15	012
平成4年/404M50000400080_20161001_000000000000000.xml	平成四年通商産業省令第八十号	計量単位規則	MinisterialOrdinance	Heisei	04	080
平成23年/423M60000102009_20161001_000000000000000.xml	平成二十三年内閣府・厚生労働省令第九号	厚生労働省関係東日本大震災復興特別区域法第二条第四項に規定する省令の特例に関する措置及びその適用を受ける復興推進事業を定める命令	MinisterialOrdinance	Heisei	23	009
平成13年/413M60001000014_20190718_501M60001000003.xml	平成十三年環境省令第十四号	国立研究開発法人国立環境研究所の業務運営並びに財務及び会計等に関する省令	MinisterialOrdinance	Heisei	13	014
平成20年/420CO0000000039_20170801_429CO0000000214.xml	平成二十年政令第三十九号	社会保障協定の実施に伴う私立学校教職員共済法の特例に関する政令	CabinetOrder	Heisei	20	39
昭和23年/323AC0000000242_20200401_429AC0000000045.xml	昭和二十三年法律第二百四十二号	水産業協同組合法	Act	Showa	23	242
昭和35年/335CO0000000040_20160401_428CO0000000018.xml	昭和三十五年政令第四十号	実用新案登録令	CabinetOrder	Showa	35	40
平成13年/413M60000010062_20161001_000000000000000.xml	平成十三年法務省令第六十二号	弁護士法人及び外国法事務弁護士法人の業務及び会計帳簿等に関する規則	MinisterialOrdinance	Heisei	13	062
昭和60年/360M50001000028_20190701_501M60000008019.xml	昭和六十年郵政省令第二十八号	工事担任者規則	MinisterialOrdinance	Showa	60	028
平成16年/416M60000012004_20190701_501M60000012002.xml	平成十六年内閣府・法務省令第四号	信託兼営金融機関営業保証金規則	MinisterialOrdinance	Heisei	16	4
平成20年/420M60000010048_20191216_501M60000010046.xml	平成二十年法務省令第四十八号	一般社団法人等登記規則	MinisterialOrdinance	Heisei	20	048
平成27年/427M60000012004_20190315_431M60000012001.xml	平成二十七年内閣府・法務省令第四号	法務省関係国家戦略特別区域法第二十六条に規定する政令等規制事業に係る省令の特例に関する措置を定める命令	MinisterialOrdinance	Heisei	27	4
平成18年/418AC0000000048_20200401_429AC0000000045.xml	平成十八年法律第四十八号	一般社団法人及び一般財団法人に関する法律	Act	Heisei	18	48
平成11年/411AC0000000217_20160401_427AC0000000066.xml	平成十一年法律第二百十七号	独立行政法人駐留軍等労働者労務管理機構法	Act	Heisei	11	217
平成17年/417M60001740003_20161001_000000000000000.xml	平成十七年財務省・厚生労働省・農林水産省・経済産業省・環境省令第三号	遺伝子組換え生物等の使用等の規制による生物の多様性の確保に関する法律に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する法律施行規則	MinisterialOrdinance	Heisei	17	003
昭和58年/358M50000002023_20200408_502M60000008037.xml	昭和五十八年総理府令第二十三号	労働力調査規則	MinisterialOrdinance	Showa	58	023
平成6年/406M50000100062_20161001_000000000000000.xml	平成六年厚生省令第六十二号	福祉の措置及び助産の実施等の解除に係る説明等に関する省令	MinisterialOrdinance	Heisei	06	062
平成9年/409M50000240001_20191214_501M60000202008.xml	平成九年大蔵省・農林水産省令第一号	農林中央金庫及び特定農水産業協同組合等による信用事業の再編及び強化に関する法律施行規則	MinisterialOrdinance	Heisei	09	001
平成16年/416M60000002075_20190701_501M60002000004.xml	平成十六年内閣府令第七十五号	武力攻撃事態等及び存立危機事態におけるアメリカ合衆国等の軍隊の行動に伴い我が国が実施する措置に関する法律施行規則	MinisterialOrdinance	Heisei	16	75
昭和28年/328AC1000000186_20170401_428AC0000000047.xml	昭和二十八年法律第百八十六号	理科教育振興法	Act	Showa	28	186
昭和33年/333M50000002039_20161001_000000000000000.xml	昭和三十三年総理府令第三十九号	消防施設強化促進法第五条の規定に基く補助金の交付申請書の提出に関する総理府令	MinisterialOrdinance	Showa	33	039
昭和46年/346M50000100028_20190701_501M60000100020.xml	昭和四十六年厚生省令第二十八号	視能訓練士法施行規則	MinisterialOrdinance	Showa	46	28
平成26年/426AC0000000048_20190117_430AC0000000094.xml	平成二十六年法律第四十八号	健康・医療戦略推進法	Act	Heisei	26	48
平成30年/430CO0000000111_20180401_000000000000000.xml	平成三十年政令第百十一号	平成三十年度における高齢者の医療の確保に関する法律による前期高齢者交付金及び前期高齢者納付金の額の算定に係る率及び割合を定める政令	CabinetOrder	Heisei	30	111
昭和26年/326AC0000000045_20200401_430AC0000000044.xml	昭和二十六年法律第四十五号	社会福祉法	Act	Showa	26	45
昭和35年/335CO0000000018_20160401_428CO0000000018.xml	昭和三十五年政令第十八号	意匠法施行令	CabinetOrder	Showa	35	18
昭和37年/337M50000002052_20170701_999M50000002052.xml	昭和三十七年総理府令第五十二号	災害対策基本法施行規則	MinisterialOrdinance	Showa	37	52
平成14年/414CO0000000381_20150801_000000000000000.xml	平成十四年政令第三百八十一号	独立行政法人造幣局法の施行に伴う関係政令の整備及び経過措置に関する政令　抄	CabinetOrder	Heisei	14	381
昭和38年/338M50000040045_20161001_000000000000000.xml	昭和三十八年大蔵省令第四十五号	明治三十二年発行の英貨公債を償還する等のため発行する英貨公債の発行等に関する省令	MinisterialOrdinance	Showa	38	045
昭和57年/357M50000400034_20161001_000000000000000.xml	昭和五十七年通商産業省令第三十四号	深海底鉱業暫定措置法施行規則	MinisterialOrdinance	Showa	57	034
昭和31年/331M50000002093_20161001_000000000000000.xml	昭和三十一年総理府令第九十三号	旧軍人等の遺族に対する恩給等の特例に関する法律の規定により給すべき扶助料又は改定すべき扶助料の請求手続に関する省令	MinisterialOrdinance	Showa	31	093
昭和42年/342CO0000000202_20150801_000000000000000.xml	昭和四十二年政令第二百二号	漁業協同組合合併促進法施行令	CabinetOrder	Showa	42	202
平成19年/419CO0000000192_20150801_000000000000000.xml	平成十九年政令第百九十二号	救急医療用ヘリコプターを用いた救急医療の確保に関する特別措置法施行令	CabinetOrder	Heisei	19	192
昭和25年/325M50000040045_20200401_502M60000040035.xml	昭和二十五年大蔵省令第四十五号	国家公務員等の旅費支給規程	MinisterialOrdinance	Showa	25	045
昭和36年/336AC0000000159_20200401_429AC0000000045.xml	昭和三十六年法律第百五十九号	割賦販売法	Act	Showa	36	159
昭和32年/332M50000800019_20161001_000000000000000.xml	昭和三十二年運輸省令第十九号	道路に関する調査をする職員の身分を示す証票の様式を定める省令	MinisterialOrdinance	Showa	32	019
平成5年/405CO0000000019_20150801_000000000000000.xml	平成五年政令第十九号	ゴルフ場等に係る会員契約の適正化に関する法律施行令	CabinetOrder	Heisei	05	19
平成23年/423CO0000000099_20150801_000000000000000.xml	平成二十三年政令第九十九号	原子力損害賠償紛争審査会の設置に関する政令	CabinetOrder	Heisei	23	99
昭和59年/359CO0000000025_20150801_000000000000000.xml	昭和五十九年政令第二十五号	温泉法施行令	CabinetOrder	Showa	59	25
平成17年/417M60000200020_20161001_000000000000000.xml	平成十七年農林水産省令第二十号	動物用医薬品、動物用医薬部外品、動物用医療機器及び動物用再生医療等製品の製造販売後安全管理の基準に関する省令	MinisterialOrdinance	Heisei	17	20
昭和35年/335AC0000000145_20181230_428AC0000000108.xml	昭和三十五年法律第百四十五号	医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律	Act	Showa	35	145
昭和11年/311M10000040012_20161001_000000000000000.xml	昭和十一年大蔵省令第十二号	供託又ハ寄託セル国債ノ償還金ヲ以テ為ス代リ国債ノ買入ニ関スル特別取扱規程	MinisterialOrdinance	Showa	11	012
平成18年/418M60000400002_20161001_000000000000000.xml	平成十八年経済産業省令第二号	電気事業託送供給等収支計算規則	MinisterialOrdinance	Heisei	18	002
平成14年/414M60000052004_20161001_000000000000000.xml	平成十四年内閣府・法務省・財務省令第四号	加入者保護信託に関する命令	MinisterialOrdinance	Heisei	14	004
昭和43年/343CO0000000209_20150801_000000000000000.xml	昭和四十三年政令第二百九号	小笠原諸島の復帰に伴う労働省関係法律の適用の特例に関する政令	CabinetOrder	Showa	43	209
昭和62年/362M50000010007_20190701_501M60000010007.xml	昭和六十二年法務省令第七号	外国弁護士による法律事務の取扱いに関する特別措置法施行規則	MinisterialOrdinance	Showa	62	007
平成24年/424AC1000000092_20160401_427AC0000000066.xml	平成二十四年法律第九十二号	母子家庭の母及び父子家庭の父の就業の支援に関する特別措置法	Act	Heisei	24	92
昭和56年/356M50002800001_20161001_000000000000000.xml	昭和五十六年運輸省・労働省令第一号	本州四国連絡橋の建設に伴う一般旅客定期航路事業等に関する特別措置法第二条第三号の業務を定める省令	MinisterialOrdinance	Showa	56	1
平成21年/421CO0000000289_20161227_428CO0000000402.xml	平成二十一年政令第二百八十九号	日本年金機構法施行令	CabinetOrder	Heisei	21	289
昭和36年/336AC0000000162_20190401_430AC0000000077.xml	昭和三十六年法律第百六十二号	北方地域旧漁業権者等に対する特別措置に関する法律	Act	Showa	36	162
平成14年/414AC0000000122_20160401_427AC0000000066.xml	平成十四年法律第百二十二号	知的財産基本法	Act	Heisei	14	122
昭和41年/341M50000002002_20190701_501M60000001002.xml	昭和四十一年総理府令第二号	人事記録の記載事項等に関する内閣官房令	MinisterialOrdinance	Showa	41	2
平成23年/423CO0000000134_20150801_000000000000000.xml	平成二十三年政令第百三十四号	東日本大震災に対処するための特別の財政援助及び助成に関する法律の国土交通省関係規定の施行等に関する政令	CabinetOrder	Heisei	23	134
昭和33年/333AC0000000057_20170401_428AC0000000044.xml	昭和三十三年法律第五十七号	分収林特別措置法	Act	Showa	33	57
平成13年/413CO0000000348_20150801_000000000000000.xml	平成十三年政令第三百四十八号	コソヴォ国際平和協力隊の設置等に関する政令	CabinetOrder	Heisei	13	348
昭和32年/332AC0000000106_20170615_429AC0000000026.xml	昭和三十二年法律第百六号	駐車場法	Act	Showa	32	106
平成10年/410M50000040118_20170601_999M50000040118.xml	平成十年大蔵省令第百十八号	特別合併により新会社が受ける登記の登録免許税の免税を受けるための手続に関する省令	MinisterialOrdinance	Heisei	10	118
平成12年/412CO0000000290_20180401_430CO0000000003.xml	平成十二年政令第二百九十号	日本農林規格調査会令	CabinetOrder	Heisei	12	290
平成11年/411AC0000000112_20150801_000000000000000.xml	平成十一年法律第百十二号	家畜排せつ物の管理の適正化及び利用の促進に関する法律	Act	Heisei	11	112
昭和33年/333AC0000000106_20200401_429AC0000000045.xml	昭和三十三年法律第百六号	企業担保法	Act	Showa	33	106
昭和42年/342AC0000000081_20200413_429AC0000000015.xml	昭和四十二年法律第八十一号	住民基本台帳法	Act	Showa	42	81
平成28年/428CO0000000078_20160325_000000000000000.xml	平成二十八年政令第七十八号	独立行政法人に係る改革を推進するための厚生労働省関係法律の整備等に関する法律の施行に伴う関係政令の整備等及び経過措置に関する政令　抄	CabinetOrder	Heisei	28	078
昭和32年/332AC0000000177_20191001_430AC0000000092.xml	昭和三十二年法律第百七十七号	水道法	Act	Showa	32	177
平成10年/410M50000040002_20170601_999M50000040002.xml	平成十年大蔵省令第二号	平成十年分所得税の特別減税のための臨時措置法施行規則	MinisterialOrdinance	Heisei	10	2
平成21年/421M60000408001_20161001_000000000000000.xml	平成二十一年総務省・経済産業省令第一号	青少年が安全に安心してインターネットを利用できる環境の整備等に関する法律に基づくフィルタリング推進業務を行う者の登録等に関する省令	MinisterialOrdinance	Heisei	21	001
昭和41年/341CO0000000262_20180706_430CO0000000200.xml	昭和四十一年政令第二百六十二号	労働施策の総合的な推進並びに労働者の雇用の安定及び職業生活の充実等に関する法律施行令	CabinetOrder	Showa	41	262
平成17年/417M60400000020_20200413_431M60400000004.xml	平成十七年国家公安委員会規則第二十号	警備員等の検定等に関する規則	Rule	Heisei	17	020
平成16年/416M60000100099_20161001_000000000000000.xml	平成十六年厚生労働省令第九十九号	性同一性障害者の性別の取扱いの特例に関する法律第三条第二項に規定する医師の診断書の記載事項を定める省令	MinisterialOrdinance	Heisei	16	099
昭和55年/355M50000010043_20161001_000000000000000.xml	昭和五十五年法務省令第四十三号	農業振興地域の整備に関する法律等による不動産登記の手続に関する省令	MinisterialOrdinance	Showa	55	043
昭和54年/354M50400000006_20161001_000000000000000.xml	昭和五十四年国家公安委員会規則第六号	足跡取扱規則	Rule	Showa	54	6
昭和23年/323CO0000000077_20170401_428CO0000000327.xml	昭和二十三年政令第七十七号	地域保健法施行令	CabinetOrder	Showa	23	77
平成27年/427M60000008024_20161001_000000000000000.xml	平成二十七年総務省令第二十四号	放送法及び電波法の一部を改正する法律の施行に伴う経過措置に関する省令	MinisterialOrdinance	Heisei	27	024
平成14年/414AC1000000026_20190401_429AC0000000041.xml	平成十四年法律第二十六号	特定電子メールの送信の適正化等に関する法律	Act	Heisei	14	26
平成27年/427CO0000000329_20151001_000000000000000.xml	平成二十七年政令第三百二十九号	スポーツ審議会令	CabinetOrder	Heisei	27	329
昭和42年/342CO0000000292_20191216_501CO0000000183.xml	昭和四十二年政令第二百九十二号	住民基本台帳法施行令	CabinetOrder	Showa	42	292
昭和41年/341M50000002012_20161001_000000000000000.xml	昭和四十一年総理府令第十二号	土地分類調査作業規程準則	MinisterialOrdinance	Showa	41	012
平成4年/404CO0000000345_20150801_000000000000000.xml	平成四年政令第三百四十五号	看護師等の人材確保の促進に関する法律施行令	CabinetOrder	Heisei	04	345
平成13年/413M60000080040_20180401_430M60000080002.xml	平成十三年文部科学省令第四十号	独立行政法人国立美術館に関する省令	MinisterialOrdinance	Heisei	13	040
平成25年/425AC0000000029_20170530_427AC0000000065.xml	平成二十五年法律第二十九号	地方公共団体情報システム機構法	Act	Heisei	25	29
平成8年/408AC0000000040_20150801_000000000000000.xml	平成八年法律第四十号	社会保障研究所の解散に関する法律	Act	Heisei	08	40
平成28年/428AC0000000077_20190914_501AC0000000037.xml	平成二十八年法律第七十七号	衛星リモートセンシング記録の適正な取扱いの確保に関する法律	Act	Heisei	28	077
平成11年/411AC0000000094_20160401_427AC0000000066.xml	平成十一年法律第九十四号	外務省設置法	Act	Heisei	11	94
平成18年/418CO0000000367_20150801_000000000000000.xml	平成十八年政令第三百六十七号	探偵業の業務の適正化に関する法律に規定する道公安委員会の権限の方面公安委員会への委任に関する政令	CabinetOrder	Heisei	18	367
平成20年/420M60000100153_20190117_431M60000100004.xml	平成二十年厚生労働省令第百五十三号	厚生労働省関係科学技術・イノベーション創出の活性化に関する法律施行規則	MinisterialOrdinance	Heisei	20	153
昭和54年/354AC0000000051_20190401_430AC0000000036.xml	昭和五十四年法律第五十一号	林業経営基盤の強化等の促進のための資金の融通等に関する暫定措置法	Act	Showa	54	51
昭和47年/347M50002000036_20190507_501M60000100001.xml	昭和四十七年労働省令第三十六号	有機溶剤中毒予防規則	MinisterialOrdinance	Showa	47	36
平成15年/415CO0000000252_20190401_431CO0000000038.xml	平成十五年政令第二百五十二号	武力攻撃事態等及び存立危機事態における我が国の平和と独立並びに国及び国民の安全の確保に関する法律施行令	CabinetOrder	Heisei	15	252
平成20年/420M60002000008_20190701_501M60002000004.xml	平成二十年防衛省令第八号	防衛省関係科学技術・イノベーション創出の活性化に関する法律施行規則	MinisterialOrdinance	Heisei	20	008
平成4年/404M50000040015_20170601_999M50000040015.xml	平成四年大蔵省令第十五号	法人特別税法施行規則	MinisterialOrdinance	Heisei	04	15
昭和32年/332AC0000000055_20200401_502AC0000000008.xml	昭和三十二年法律第五十五号	揮発油税法	Act	Showa	32	55
平成11年/411M50000200031_20190701_501M60000200010.xml	平成十一年農林水産省令第三十一号	持続的養殖生産確保法施行規則	MinisterialOrdinance	Heisei	11	31
昭和26年/326AC1000000252_20150801_000000000000000.xml	昭和二十六年法律第二百五十二号	覚	Act	Showa	26	252
平成19年/419M60000008051_20161001_000000000000000.xml	平成十九年総務省令第五十一号	恩給法第十八条の規定による充当を行うことができる場合を定める総務省令	MinisterialOrdinance	Heisei	19	051
昭和36年/336AC0000000199_20150801_000000000000000.xml	昭和三十六年法律第百九十九号	特殊海事損害の賠償の請求に関する特別措置法	Act	Showa	36	199
平成25年/425M60000a02001_20170501_999M60000a02001.xml	平成二十五年内閣府・農林水産省・国土交通省令第一号	大規模災害からの復興に関する法律第十二条第三項に規定する農林水産大臣、国土交通大臣等に対する協議に関する命令	MinisterialOrdinance	Heisei	25	1
平成11年/411AC1000000079_20150801_000000000000000.xml	平成十一年法律第七十九号	国立公文書館法	Act	Heisei	11	79
平成11年/411M50000400074_20170401_999M50000400074.xml	平成十一年通商産業省令第七十四号	中小企業等経営強化法施行規則	MinisterialOrdinance	Heisei	11	74
平成8年/408CO0000000352_20150801_000000000000000.xml	平成八年政令第三百五十二号	阪神・淡路大震災についての特定非常災害の指定及びこれに対し適用すべき措置の指定に関する政令	CabinetOrder	Heisei	08	352
昭和56年/356M50004800003_20161001_000000000000000.xml	昭和五十六年運輸省・建設省令第三号	独立行政法人日本高速道路保有・債務返済機構又は鉄道事業者等が締結する退職金支払確保契約に関する省令	MinisterialOrdinance	Showa	56	3
平成2年/402M50000800033_20190701_501M60000800020.xml	平成二年運輸省令第三十三号	貨物自動車運送事業報告規則	MinisterialOrdinance	Heisei	02	033
昭和21年/321M30004000001_19460130_000000000000000.xml	昭和二十一年第二復員省令第一号	昭和二十一年二復省令第一号（死亡ニ関スル諸手続ヲ完了シタル海軍軍人及軍属生還シタル場合ニ於ケル届出等ニ関スル件）	MinisterialOrdinance	Showa	21	001
昭和60年/360M50001000023_20161001_000000000000000.xml	昭和六十年郵政省令第二十三号	日本電信電話株式会社等に関する法律施行規則	MinisterialOrdinance	Showa	60	023
平成11年/411M50000010046_20190701_501M60000010021.xml	平成十一年法務省令第四十六号	無差別大量殺人行為を行った団体の規制に関する法律施行規則	MinisterialOrdinance	Heisei	11	046
平成20年/420CO0000000391_20150801_000000000000000.xml	平成二十年政令第三百九十一号	官民人材交流センター令	CabinetOrder	Heisei	20	391
昭和29年/329M50000040035_20161001_000000000000000.xml	昭和二十九年大蔵省令第三十五号	閉鎖機関の未払送金為替に係る債務、退職金その他の債務等を定める省令	MinisterialOrdinance	Showa	29	035
平成13年/413M60000800106_20161001_000000000000000.xml	平成十三年国土交通省令第百六号	道路運送法及びタクシー業務適正化臨時措置法の一部を改正する法律の施行に伴う経過措置を定める省令	MinisterialOrdinance	Heisei	13	106
平成24年/424M60001f4a001_20161001_000000000000000.xml	平成二十四年内閣府・総務省・財務省・厚生労働省・農林水産省・経済産業省・国土交通省・環境省令第一号	特定多国籍企業による研究開発事業等の促進に関する特別措置法施行規則	MinisterialOrdinance	Heisei	24	001
昭和27年/327CO0000000405_20150801_000000000000000.xml	昭和二十七年政令第四百五号	産業教育振興法施行令	CabinetOrder	Showa	27	405
平成5年/405AC0000000009_20150801_000000000000000.xml	平成五年法律第九号	平成五年度における一般会計承継債務等の償還の特例等に関する法律	Act	Heisei	05	9
昭和37年/337M50000800049_20200401_502M60000800006.xml	昭和三十七年運輸省令第四十九号	指定自動車整備事業規則	MinisterialOrdinance	Showa	37	49
平成11年/411AC0000000204_20170401_427AC0000000047.xml	平成十一年法律第二百四号	独立行政法人製品評価技術基盤機構法	Act	Heisei	11	204
平成19年/419CO0000000358_20190801_501CO0000000068.xml	平成十九年政令第三百五十八号	公認会計士法の審判手続における参考人及び鑑定人の旅費及び手当に関する政令	CabinetOrder	Heisei	19	358
昭和26年/326CO0000000276_20190401_430CO0000000320.xml	昭和二十六年政令第二百七十六号	森林法施行令	CabinetOrder	Showa	26	276
平成29年/429AC0000000010_20170331_000000000000000.xml	平成二十九年法律第十号	特殊土壌地帯災害防除及び振興臨時措置法の一部を改正する法律	Act	Heisei	29	010
平成15年/415AC0000000114_20200401_501AC0000000011.xml	平成十五年法律第百十四号	独立行政法人大学改革支援・学位授与機構法	Act	Heisei	15	114
昭和30年/330AC0000000037_20181230_428AC0000000108.xml	昭和三十年法律第三十七号	輸入品に対する内国消費税の徴収等に関する法律	Act	Showa	30	37
平成23年/423M60000180003_20161001_000000000000000.xml	平成二十三年文部科学省・厚生労働省令第三号	精神障害者の保健及び福祉に関する科目を定める省令	MinisterialOrdinance	Heisei	23	3
平成12年/412CO0000000268_20160401_428CO0000000134.xml	平成十二年政令第二百六十八号	地方財政審議会令	CabinetOrder	Heisei	12	268
昭和32年/332AC0000000185_20150801_000000000000000.xml	昭和三十二年法律第百八十五号	中小企業団体の組織に関する法律	Act	Showa	32	185
平成4年/404AC0000000063_20150801_000000000000000.xml	平成四年法律第六十三号	介護労働者の雇用管理の改善等に関する法律	Act	Heisei	04	63
昭和38年/338AC0000000137_20150801_000000000000000.xml	昭和三十八年法律第百三十七号	豪雪に際して地方公共団体が行なう公共の施設の除雪事業に要する費用の補助に関する特別措置法	Act	Showa	38	137
平成15年/415M60000400039_20161001_000000000000000.xml	平成十五年経済産業省令第三十九号	経済産業省関係構造改革特別区域法第二条第三項に規定する省令の特例に関する措置及びその適用を受ける特定事業を定める省令	MinisterialOrdinance	Heisei	15	039
昭和32年/332M50000400041_20161001_000000000000000.xml	昭和三十二年通商産業省令第四十一号	小型自動車競走審判員、選手および小型自動車登録規則	MinisterialOrdinance	Showa	32	041
平成18年/418M60000800004_20161001_000000000000000.xml	平成十八年国土交通省令第四号	国土交通省所管に属する物品の無償貸付及び譲与に関する省令	MinisterialOrdinance	Heisei	18	4
平成12年/412CO0000000328_20150801_000000000000000.xml	平成十二年政令第三百二十八号	国立研究開発法人土木研究所法第十二条第五号の建設工事を定める政令	CabinetOrder	Heisei	12	328
平成15年/415M60000002021_20190701_501M60000002014.xml	平成十五年内閣府令第二十一号	上場株式の議決権の代理行使の勧誘に関する内閣府令	MinisterialOrdinance	Heisei	15	021
昭和29年/329M50000040084_20161001_000000000000000.xml	昭和二十九年大蔵省令第八十四号	国債の元利金の支払の特例等に関する省令	MinisterialOrdinance	Showa	29	084
平成28年/428CO0000000216_20160513_000000000000000.xml	平成二十八年政令第二百十六号	成年後見制度利用促進委員会令	CabinetOrder	Heisei	28	216
昭和41年/341CO0000000164_20190401_431CO0000000135.xml	昭和四十一年政令第百六十四号	地震保険に関する法律施行令	CabinetOrder	Showa	41	164
昭和52年/352CO0000000152_20150801_000000000000000.xml	昭和五十二年政令第百五十二号	揮発油等の品質の確保等に関する法律施行令	CabinetOrder	Showa	52	152
昭和25年/325AC1000000214_20190401_430AC0000000042.xml	昭和二十五年法律第二百十四号	文化財保護法	Act	Showa	25	214
昭和26年/326M50004000033_20161001_000000000000000.xml	昭和二十六年建設省令第三十三号	土地収用法施行規則	MinisterialOrdinance	Showa	26	033
昭和56年/356AC0000000059_20200401_429AC0000000045.xml	昭和五十六年法律第五十九号	銀行法	Act	Showa	56	59
昭和36年/336CO0000000145_20150801_000000000000000.xml	昭和三十六年政令第百四十五号	果樹農業振興特別措置法施行令	CabinetOrder	Showa	36	145
昭和52年/352M50015dc2001_20161001_000000000000000.xml	昭和五十二年総理府・大蔵省・文部省・厚生省・農林省・通商産業省・運輸省・郵政省・建設省令第一号	中小企業の事業活動の機会の確保のための大企業者の事業活動の調整に関する法律施行規則	MinisterialOrdinance	Showa	52	001
昭和25年/325M50010000096_20191214_501M60000200029.xml	昭和二十五年農林省令第九十六号	家畜改良増殖法施行規則	MinisterialOrdinance	Showa	25	96
昭和57年/357M50000040030_20161001_000000000000000.xml	昭和五十七年大蔵省令第三十号	国債の発行等に関する省令	MinisterialOrdinance	Showa	57	030
昭和35年/335CO0000000122_20180322_430CO0000000058.xml	昭和三十五年政令第百二十二号	国民年金法に基づき市町村に交付する事務費に関する政令	CabinetOrder	Showa	35	122
昭和40年/340M50000008002_20190701_501M60000008019.xml	昭和四十年自治省令第二号	閉鎖型スプリンクラーヘッドの技術上の規格を定める省令	MinisterialOrdinance	Showa	40	002
平成13年/413CO0000000323_20150801_000000000000000.xml	平成十三年政令第三百二十三号	行政機関が行う政策の評価に関する法律施行令	CabinetOrder	Heisei	13	323
昭和47年/347M50000400145_20161001_000000000000000.xml	昭和四十七年通商産業省令第百四十五号	熱供給施設の技術上の基準を定める省令	MinisterialOrdinance	Showa	47	145
